,qid,block,questionText,questionName,carryForward,choices,recode,description,text,subQuestion,questionType,questionSelector,questionSubSelector,validationForce,validationRequest,validationType,validationSettings,Easy.variable.name,Easy.variable.nameTEMP
1682,QID109,COPING_UKBB MHQ: Section C - Anxiety,How often was your worry so strong that you couldn't put it out of your mind no matter how hard you tried?,CIDIA.SYM.10.0,nan,2,2,Sometimes,Sometimes,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often was your worry so strong that you couldnt put it out of your mind no matter how hard you tried,UKBB MHQ: Section C - Anxiety.couldnt_put_worry
1683,QID109,COPING_UKBB MHQ: Section C - Anxiety,How often was your worry so strong that you couldn't put it out of your mind no matter how hard you tried?,CIDIA.SYM.10.0,nan,3,1,Rarely,Rarely,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often was your worry so strong that you couldnt put it out of your mind no matter how hard you tried,UKBB MHQ: Section C - Anxiety.couldnt_put_worry
1684,QID109,COPING_UKBB MHQ: Section C - Anxiety,How often was your worry so strong that you couldn't put it out of your mind no matter how hard you tried?,CIDIA.SYM.10.0,nan,4,0,Never,Never,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often was your worry so strong that you couldnt put it out of your mind no matter how hard you tried,UKBB MHQ: Section C - Anxiety.couldnt_put_worry
1685,QID109,COPING_UKBB MHQ: Section C - Anxiety,How often was your worry so strong that you couldn't put it out of your mind no matter how hard you tried?,CIDIA.SYM.10.0,nan,5,-88,Don't know,Don't know,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often was your worry so strong that you couldnt put it out of your mind no matter how hard you tried,UKBB MHQ: Section C - Anxiety.couldnt_put_worry
1686,QID109,COPING_UKBB MHQ: Section C - Anxiety,How often was your worry so strong that you couldn't put it out of your mind no matter how hard you tried?,CIDIA.SYM.10.0,nan,6,-99,Prefer not to answer,Prefer not to answer,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often was your worry so strong that you couldnt put it out of your mind no matter how hard you tried,UKBB MHQ: Section C - Anxiety.couldnt_put_worry
1688,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,1,3,Often,Often,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1689,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,2,2,Sometimes,Sometimes,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1690,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,3,1,Rarely,Rarely,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1691,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,4,0,Never,Never,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1692,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,5,-88,Don't know,Don't know,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1693,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,6,-99,Prefer not to say,Prefer not to say,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1694,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,1,3,Often,Often,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1695,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,2,2,Sometimes,Sometimes,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1696,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,3,1,Rarely,Rarely,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1697,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,4,0,Never,Never,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1698,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,5,-88,Don't know,Don't know,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1699,QID110,COPING_UKBB MHQ: Section C - Anxiety,How often did you find it difficult to control your worry?,CIDIA.SYM.11.0,nan,6,-99,Prefer not to say,Prefer not to say,no,Multiple choice,Single answer,TX,False,True,nan,nan,How often did you find it difficult to control your worry,UKBB MHQ: Section C - Anxiety.find_difficult
1700,QID111_1,COPING_UKBB MHQ: Section C - Anxiety,"When you were worried or anxious, were you also:",HEAD,nan,1,1,Restless?,Restless?,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Restless,UKBB MHQ: Section C - Anxiety.Restless
1701,QID111_2,COPING_UKBB MHQ: Section C - Anxiety,"When you were worried or anxious, were you also:",HEAD,nan,2,2,Keyed up or on edge?,Keyed up or on edge?,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Keyed up or on edge,UKBB MHQ: Section C - Anxiety.Keyed_up_or_on_edge
1702,QID111_3,COPING_UKBB MHQ: Section C - Anxiety,"When you were worried or anxious, were you also:",HEAD,nan,3,3,Easily tired?,Easily tired?,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Easily tired,UKBB MHQ: Section C - Anxiety.Easily_tired
1703,QID111_4,COPING_UKBB MHQ: Section C - Anxiety,"When you were worried or anxious, were you also:",HEAD,nan,4,4,Having difficulty keeping your mind on what you were doing?,Having difficulty keeping your mind on what you were doing?,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Having difficulty keeping your mind on what you were doing,UKBB MHQ: Section C - Anxiety.difficulty_keeping_mind
1704,QID111_5,COPING_UKBB MHQ: Section C - Anxiety,"When you were worried or anxious, were you also:",HEAD,nan,5,5,More irritable than usual?,More irritable than usual?,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,More irritable than usual,UKBB MHQ: Section C - Anxiety.More_irritable_than_usual
1705,QID111_6,COPING_UKBB MHQ: Section C - Anxiety,"When you were worried or anxious, were you also:",HEAD,nan,6,6,"Having tense, sore, or aching muscles?","Having tense, sore, or aching muscles?",yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Having tense sore or aching muscles,UKBB MHQ: Section C - Anxiety.Having_tense_sore_or_aching_muscles
1706,QID111_7,COPING_UKBB MHQ: Section C - Anxiety,"When you were worried or anxious, were you also:",HEAD,nan,7,7,Often having trouble falling or staying asleep?,Often having trouble falling or staying asleep?,yes,Matrix,Likert,SingleAnswer,False,True,nan,nan,Often having trouble falling or staying asleep,UKBB MHQ: Section C - Anxiety.trouble_falling_staying_asleep
1707,QID624,COPING_UKBB MHQ: Section C - Anxiety,"Did you ever tell a professional about these problems? (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)",CIDIA.TRE.1.0,nan,1,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,nan,nan,nan,Did you ever tell a professional about these problems ,UKBB MHQ: Section C - Anxiety.professional_problems
1708,QID624,COPING_UKBB MHQ: Section C - Anxiety,"Did you ever tell a professional about these problems? (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)",CIDIA.TRE.1.0,nan,2,0,No,No,no,Multiple choice,Single answer,TX,False,nan,nan,nan,Did you ever tell a professional about these problems ,UKBB MHQ: Section C - Anxiety.professional_problems
1709,QID624,COPING_UKBB MHQ: Section C - Anxiety,"Did you ever tell a professional about these problems? (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)",CIDIA.TRE.1.0,nan,3,-88,Don't know,Don't know,no,Multiple choice,Single answer,TX,False,nan,nan,nan,Did you ever tell a professional about these problems ,UKBB MHQ: Section C - Anxiety.professional_problems
1710,QID624,COPING_UKBB MHQ: Section C - Anxiety,"Did you ever tell a professional about these problems? (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)",CIDIA.TRE.1.0,nan,4,-99,Prefer no to answer,Prefer no to answer,no,Multiple choice,Single answer,TX,False,nan,nan,nan,Did you ever tell a professional about these problems ,UKBB MHQ: Section C - Anxiety.professional_problems
1711,QID624,COPING_UKBB MHQ: Section C - Anxiety,"Did you ever tell a professional about these problems? (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)",CIDIA.TRE.1.0,nan,1,1,Yes,Yes,no,Multiple choice,Single answer,TX,False,nan,nan,nan,Did you ever tell a professional about these problems ,UKBB MHQ: Section C - Anxiety.professional_problems
1712,QID624,COPING_UKBB MHQ: Section C - Anxiety,"Did you ever tell a professional about these problems? (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)",CIDIA.TRE.1.0,nan,2,0,No,No,no,Multiple choice,Single answer,TX,False,nan,nan,nan,Did you ever tell a professional about these problems ,UKBB MHQ: Section C - Anxiety.professional_problems
1713,QID624,COPING_UKBB MHQ: Section C - Anxiety,"Did you ever tell a professional about these problems? (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)",CIDIA.TRE.1.0,nan,3,-88,Don't know,Don't know,no,Multiple choice,Single answer,TX,False,nan,nan,nan,Did you ever tell a professional about these problems ,UKBB MHQ: Section C - Anxiety.professional_problems
1714,QID624,COPING_UKBB MHQ: Section C - Anxiety,"Did you ever tell a professional about these problems? (medical doctor, psychologist, social worker, counselor, nurse, clergy, or other helping professional)",CIDIA.TRE.1.0,nan,4,-99,Prefer no to answer,Prefer no to answer,no,Multiple choice,Single answer,TX,False,nan,nan,nan,Did you ever tell a professional about these problems ,UKBB MHQ: Section C - Anxiety.professional_problems
1715,QID113,COPING_UKBB MHQ: Section C - Anxiety,"Regarding times in your life when you have felt worried, tense or anxious:

 

Did you ever try or are currently trying the
following for the worry or the problems it caused? Please include any
treatments that you have already told us about under 'depression' if they were
also for anxiety. 

 

Select ALL that apply.",CIDIA.TRE.2.0,nan,1,1,Prescribed medication,Medication prescribed to you (for at least two weeks),no,Multiple choice,Multiple answer,TX,False,True,nan,nan,"Regarding times in your life when you have _ worried tense or anxious

 

Did you ever try or are currently trying the
following for the worry or the problems it caused Please include any
treatments that you have already told us about under depression if they were
also for anxiety 

 

Select ALL that apply",UKBB MHQ: Section C - Anxiety.__worried_tense_anxiety_select
1716,QID113,COPING_UKBB MHQ: Section C - Anxiety,"Regarding times in your life when you have felt worried, tense or anxious:

 

Did you ever try or are currently trying the
following for the worry or the problems it caused? Please include any
treatments that you have already told us about under 'depression' if they were
also for anxiety. 

 

Select ALL that apply.",CIDIA.TRE.2.0,nan,10,2,Anti-anxiety medication ,Specific anti-anxiety medication prescribed to  you for at least one week,no,Multiple choice,Multiple answer,TX,False,True,nan,nan,"Regarding times in your life when you have _ worried tense or anxious

 

Did you ever try or are currently trying the
following for the worry or the problems it caused Please include any
treatments that you have already told us about under depression if they were
also for anxiety 

 

Select ALL that apply",UKBB MHQ: Section C - Anxiety.__worried_tense_anxiety_select
1717,QID113,COPING_UKBB MHQ: Section C - Anxiety,"Regarding times in your life when you have felt worried, tense or anxious:

 

Did you ever try or are currently trying the
following for the worry or the problems it caused? Please include any
treatments that you have already told us about under 'depression' if they were
also for anxiety. 

 

Select ALL that apply.",CIDIA.TRE.2.0,nan,2,3,Unprescribed medication,Unprescribed medication (more than once),no,Multiple choice,Multiple answer,TX,False,True,nan,nan,"Regarding times in your life when you have _ worried tense or anxious

 

Did you ever try or are currently trying the
following for the worry or the problems it caused Please include any
treatments that you have already told us about under depression if they were
also for anxiety 

 

Select ALL that apply",UKBB MHQ: Section C - Anxiety.__worried_tense_anxiety_select
1718,QID113,COPING_UKBB MHQ: Section C - Anxiety,"Regarding times in your life when you have felt worried, tense or anxious:

 

Did you ever try or are currently trying the
following for the worry or the problems it caused? Please include any
treatments that you have already told us about under 'depression' if they were
also for anxiety. 

 

Select ALL that apply.",CIDIA.TRE.2.0,nan,3,4,Drugs or alcohol ,Drugs or alcohol (more than once),no,Multiple choice,Multiple answer,TX,False,True,nan,nan,"Regarding times in your life when you have _ worried tense or anxious

 

Did you ever try or are currently trying the
following for the worry or the problems it caused Please include any
treatments that you have already told us about under depression if they were
also for anxiety 

 

Select ALL that apply",UKBB MHQ: Section C - Anxiety.__worried_tense_anxiety_select
